customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,customer_segment
2122,165.0,2,6330.37,2,1,1,Lost
1952,165.0,2,16129.98,2,2,2,Lost
2637,165.0,3,9638.36,2,2,1,Lost
1879,165.0,3,9866.880000000001,2,2,1,Lost
1458,165.0,4,15452.539999999999,2,2,2,Lost
3170,165.0,4,30482.22,2,2,3,Lost
3898,165.0,5,16028.49,2,3,2,Needs Attention
2083,165.0,6,22909.7,2,3,3,At Risk (High Value)
3212,165.0,6,24757.84,2,3,3,At Risk (High Value)
1283,165.0,6,32772.75,2,3,3,At Risk (High Value)
2340,165.0,7,32504.7,2,3,3,At Risk (High Value)
4129,165.0,8,49203.7,2,4,4,At Risk (High Value)
4913,165.0,9,62345.68,2,4,4,At Risk (High Value)
2445,164.0,2,12062.720000000001,2,2,2,Lost
3223,164.0,3,19311.19,2,2,2,Lost
3224,164.0,3,22065.2,2,2,2,Lost
3973,164.0,4,23320.93,2,2,3,Lost
1324,164.0,6,28134.0,2,3,3,At Risk (High Value)
2517,164.0,6,28792.57,2,3,3,At Risk (High Value)
1214,164.0,7,35497.729999999996,2,3,3,At Risk (High Value)
1051,164.0,7,37973.42,2,3,3,At Risk (High Value)
3556,164.0,10,54447.65,2,4,4,At Risk (High Value)
1751,163.0,1,2589.58,2,1,1,Lost
1949,163.0,2,13616.68,2,2,2,Lost
1988,163.0,4,13660.279999999999,2,2,2,Lost
1182,163.0,5,21684.16,2,3,2,Needs Attention
1663,163.0,5,25536.25,2,3,3,At Risk (High Value)
2377,163.0,6,15131.02,2,3,2,Needs Attention
1113,163.0,6,29486.32,2,3,3,At Risk (High Value)
1992,163.0,7,29629.44,2,3,3,At Risk (High Value)
522,163.0,8,42401.57,2,4,4,At Risk (High Value)
1490,162.0,1,4292.6,2,1,1,Lost
376,162.0,2,10864.9,2,1,2,Lost
298,162.0,3,9921.1,2,2,1,Lost
1763,162.0,3,17751.22,2,2,2,Lost
4377,162.0,4,11976.86,2,2,2,Lost
915,162.0,4,18905.04,2,2,2,Lost
57,162.0,4,19117.79,2,2,2,Lost
2899,162.0,4,21065.02,2,2,2,Lost
3302,162.0,4,27933.78,2,2,3,Lost
3012,162.0,4,32219.59,2,3,3,At Risk (High Value)
2536,162.0,4,35989.229999999996,2,3,3,At Risk (High Value)
3010,162.0,6,21759.4,2,3,2,Needs Attention
1377,162.0,6,27135.66,2,3,3,At Risk (High Value)
948,162.0,6,34889.83,2,3,3,At Risk (High Value)
260,162.0,6,42071.03,2,3,4,At Risk (High Value)
4324,162.0,6,45203.36,2,3,4,At Risk (High Value)
3514,162.0,7,38795.11,2,3,3,At Risk (High Value)
604,162.0,8,29957.95,2,4,3,At Risk (High Value)
1031,162.0,8,44643.22,2,4,4,At Risk (High Value)
1401,162.0,8,44662.450000000004,2,4,4,At Risk (High Value)
3892,162.0,8,52880.2,2,4,4,At Risk (High Value)
4361,162.0,9,41661.12,2,4,4,At Risk (High Value)
3192,161.0,2,13653.09,2,2,2,Lost
3356,161.0,2,22925.5,2,2,3,Lost
3361,161.0,4,16934.25,2,2,2,Lost
3208,161.0,4,21559.19,2,2,2,Lost
4662,161.0,4,23300.93,2,2,3,Lost
1896,161.0,5,23188.300000000003,2,3,3,At Risk (High Value)
907,161.0,5,23811.32,2,3,3,At Risk (High Value)
267,161.0,6,16469.61,2,3,2,Needs Attention
166,161.0,6,22460.85,2,3,2,Needs Attention
3203,161.0,6,25034.62,2,3,3,At Risk (High Value)
579,161.0,7,46306.69,2,4,4,At Risk (High Value)
4673,161.0,10,49777.39,2,4,4,At Risk (High Value)
2366,160.0,2,10599.04,2,1,1,Lost
720,160.0,4,20252.66,2,2,2,Lost
3186,160.0,4,24375.45,2,2,3,Lost
3768,160.0,5,34846.75,2,3,3,At Risk (High Value)
487,160.0,5,35969.4,2,3,3,At Risk (High Value)
3453,160.0,5,41570.33,2,3,4,At Risk (High Value)
4607,160.0,6,33603.65,2,3,3,At Risk (High Value)
3423,160.0,9,45868.08,2,4,4,At Risk (High Value)
4040,160.0,9,57116.45,2,4,4,At Risk (High Value)
4408,159.0,1,4698.75,2,1,1,Lost
602,159.0,4,16548.47,2,2,2,Lost
1701,159.0,5,38293.28,2,3,3,At Risk (High Value)
1265,159.0,6,27474.91,2,3,3,At Risk (High Value)
4218,159.0,7,37734.26,2,3,3,At Risk (High Value)
3461,159.0,8,36414.48,2,4,3,At Risk (High Value)
926,159.0,8,41540.8,2,4,4,At Risk (High Value)
3507,158.0,2,7486.070000000001,2,1,1,Lost
2808,158.0,2,8547.07,2,1,1,Lost
2974,158.0,3,13654.55,2,2,2,Lost
4728,158.0,4,17391.64,2,2,2,Lost
1027,158.0,4,22874.83,2,2,2,Lost
3494,158.0,5,24292.37,2,3,3,At Risk (High Value)
990,158.0,6,37974.259999999995,2,3,3,At Risk (High Value)
936,158.0,7,35415.54,2,3,3,At Risk (High Value)
1539,158.0,9,54179.29,2,4,4,At Risk (High Value)
955,158.0,9,56520.29,2,4,4,At Risk (High Value)
3923,158.0,10,48940.85,2,4,4,At Risk (High Value)
3848,157.0,1,1360.64,2,1,1,Lost
3646,157.0,2,7961.43,2,1,1,Lost
4343,157.0,2,9395.51,2,1,1,Lost
1629,157.0,4,15801.26,2,2,2,Lost
1779,157.0,4,29098.7,2,2,3,Lost
3707,157.0,5,19156.72,2,3,2,Needs Attention
322,157.0,5,33589.62,2,3,3,At Risk (High Value)
1074,157.0,6,29513.489999999998,2,3,3,At Risk (High Value)
803,157.0,7,28019.1,2,3,3,At Risk (High Value)
4168,157.0,7,33368.76,2,3,3,At Risk (High Value)
2338,157.0,7,35156.09,2,3,3,At Risk (High Value)
3187,157.0,7,51478.16,2,4,4,At Risk (High Value)
3434,157.0,7,53485.29,2,4,4,At Risk (High Value)
4848,157.0,8,42409.74,2,4,4,At Risk (High Value)
3288,157.0,10,56004.18,2,4,4,At Risk (High Value)
4903,156.0,2,8569.98,2,1,1,Lost
2547,156.0,5,21847.32,2,3,2,Needs Attention
3706,156.0,5,21959.4,2,3,2,Needs Attention
27,156.0,5,30275.05,2,3,3,At Risk (High Value)
2749,156.0,6,40269.78,2,3,4,At Risk (High Value)
2336,156.0,7,38180.92,2,3,3,At Risk (High Value)
2490,156.0,8,28346.63,2,4,3,At Risk (High Value)
4767,156.0,8,52641.619999999995,2,4,4,At Risk (High Value)
2373,156.0,9,45971.17,2,4,4,At Risk (High Value)
4933,155.0,2,13246.92,2,2,2,Lost
4569,155.0,5,19722.93,2,3,2,Needs Attention
1168,155.0,5,33845.93,2,3,3,At Risk (High Value)
3612,155.0,6,30955.620000000003,2,3,3,At Risk (High Value)
4777,155.0,6,46227.29,2,3,4,At Risk (High Value)
1866,155.0,6,54968.82,2,3,4,At Risk (High Value)
2317,155.0,7,26354.55,2,3,3,At Risk (High Value)
3715,155.0,7,29046.38,2,3,3,At Risk (High Value)
4372,155.0,7,31613.780000000002,2,3,3,At Risk (High Value)
1498,155.0,7,33347.75,2,3,3,At Risk (High Value)
1304,155.0,9,40343.91,2,4,4,At Risk (High Value)
768,155.0,9,47702.04,2,4,4,At Risk (High Value)
1186,155.0,10,49883.909999999996,2,4,4,At Risk (High Value)
2695,154.0,1,863.06,2,1,1,Lost
2629,154.0,1,2698.23,2,1,1,Lost
498,154.0,2,7656.639999999999,2,1,1,Lost
1542,154.0,2,8984.83,2,1,1,Lost
3101,154.0,2,9717.660000000002,2,1,1,Lost
4616,154.0,3,15071.51,2,2,2,Lost
4247,154.0,3,20680.83,2,2,2,Lost
227,154.0,3,21513.83,2,2,2,Lost
4447,154.0,3,22753.87,2,2,2,Lost
3543,154.0,4,14517.52,2,2,2,Lost
2833,154.0,4,23116.239999999998,2,2,3,Lost
2221,154.0,4,30934.82,2,2,3,Lost
90,154.0,5,13907.08,2,3,2,Needs Attention
2053,154.0,5,20953.24,2,3,2,Needs Attention
392,154.0,5,21432.96,2,3,2,Needs Attention
2142,154.0,5,23046.62,2,3,3,At Risk (High Value)
1503,154.0,5,27647.44,2,3,3,At Risk (High Value)
641,154.0,5,31925.13,2,3,3,At Risk (High Value)
3947,154.0,5,35723.479999999996,2,3,3,At Risk (High Value)
80,154.0,6,30968.2,2,3,3,At Risk (High Value)
2202,154.0,7,40200.4,2,3,4,At Risk (High Value)
1349,153.0,1,390.27,2,1,1,Lost
843,153.0,1,5603.5,2,1,1,Lost
2723,153.0,1,8242.76,2,1,1,Lost
4709,153.0,2,2719.8100000000004,2,1,1,Lost
2527,153.0,2,6811.14,2,1,1,Lost
2038,153.0,2,12612.220000000001,2,2,2,Lost
1737,153.0,2,17095.0,2,2,2,Lost
1427,153.0,4,16248.310000000001,2,2,2,Lost
1528,153.0,4,19334.46,2,2,2,Lost
963,153.0,4,30058.81,2,2,3,Lost
4617,153.0,5,35032.27,2,3,3,At Risk (High Value)
379,153.0,5,35066.590000000004,2,3,3,At Risk (High Value)
4087,153.0,6,35428.86,2,3,3,At Risk (High Value)
3723,153.0,7,40950.25,2,3,4,At Risk (High Value)
1270,153.0,7,41904.42,2,4,4,At Risk (High Value)
1527,153.0,7,45704.34,2,4,4,At Risk (High Value)
1607,153.0,9,55361.79,2,4,4,At Risk (High Value)
3004,153.0,10,73867.3,2,4,4,At Risk (High Value)
3919,152.0,1,1461.82,2,1,1,Lost
1312,152.0,1,7462.28,2,1,1,Lost
3607,152.0,1,7492.87,2,1,1,Lost
3803,152.0,2,9042.98,2,1,1,Lost
3644,152.0,2,19228.54,2,2,2,Lost
3598,152.0,3,8548.7,2,2,1,Lost
3796,152.0,3,10088.26,2,2,1,Lost
1720,152.0,4,12308.23,2,2,2,Lost
3778,152.0,7,27039.8,2,3,3,At Risk (High Value)
3419,152.0,8,48308.73,2,4,4,At Risk (High Value)
1274,152.0,9,47380.35,2,4,4,At Risk (High Value)
3148,151.0,1,4784.17,2,1,1,Lost
3673,151.0,1,7452.44,2,1,1,Lost
2955,151.0,2,8077.21,2,1,1,Lost
2488,151.0,2,13352.58,2,2,2,Lost
534,151.0,3,17272.98,2,2,2,Lost
3388,151.0,4,28171.25,2,2,3,Lost
2466,151.0,6,21791.99,2,3,2,Needs Attention
984,151.0,6,26509.68,2,3,3,At Risk (High Value)
163,151.0,6,40330.31,2,3,4,At Risk (High Value)
3936,151.0,7,34886.08,2,3,3,At Risk (High Value)
2910,151.0,7,35969.8,2,3,3,At Risk (High Value)
994,151.0,7,39422.21,2,3,3,At Risk (High Value)
3291,151.0,8,22955.48,2,4,3,At Risk (High Value)
2669,151.0,8,31207.12,2,4,3,At Risk (High Value)
703,151.0,10,55230.36,2,4,4,At Risk (High Value)
1361,150.0,1,730.91,2,1,1,Lost
620,150.0,1,4145.07,2,1,1,Lost
2879,150.0,1,8679.08,2,1,1,Lost
3967,150.0,3,11713.41,2,2,2,Lost
2897,150.0,3,12374.72,2,2,2,Lost
669,150.0,6,23871.37,2,3,3,At Risk (High Value)
1692,150.0,6,30157.9,2,3,3,At Risk (High Value)
1642,150.0,7,34409.57,2,3,3,At Risk (High Value)
2812,150.0,7,50788.24,2,4,4,At Risk (High Value)
979,150.0,8,37179.229999999996,2,4,3,At Risk (High Value)
1036,150.0,8,42444.86,2,4,4,At Risk (High Value)
2711,150.0,8,51755.06,2,4,4,At Risk (High Value)
1678,150.0,9,45430.97,2,4,4,At Risk (High Value)
308,150.0,9,60330.560000000005,2,4,4,At Risk (High Value)
3234,150.0,10,42858.4,2,4,4,At Risk (High Value)
4995,150.0,10,47614.49,2,4,4,At Risk (High Value)
1290,149.0,1,2334.16,2,1,1,Lost
3478,149.0,2,5954.110000000001,2,1,1,Lost
969,149.0,3,17008.99,2,2,2,Lost
2160,149.0,4,22425.58,2,2,2,Lost
397,149.0,5,36662.12,2,3,3,At Risk (High Value)
2850,149.0,6,28889.62,2,3,3,At Risk (High Value)
2751,149.0,8,21445.71,2,4,2,Needs Attention
2861,149.0,10,52479.28,2,4,4,At Risk (High Value)
4054,149.0,10,54536.08,2,4,4,At Risk (High Value)
3846,148.0,1,2580.44,2,1,1,Lost
30,148.0,1,2925.78,2,1,1,Lost
956,148.0,1,5024.86,2,1,1,Lost
4448,148.0,1,6573.23,2,1,1,Lost
2090,148.0,2,11824.4,2,2,2,Lost
2913,148.0,2,20977.88,2,2,2,Lost
4411,148.0,4,14176.779999999999,2,2,2,Lost
587,148.0,4,25338.45,2,2,3,Lost
4275,148.0,5,27389.77,2,3,3,At Risk (High Value)
257,148.0,5,27884.65,2,3,3,At Risk (High Value)
2158,148.0,5,33744.270000000004,2,3,3,At Risk (High Value)
1556,148.0,6,40357.19,2,3,4,At Risk (High Value)
359,148.0,7,35405.71,2,3,3,At Risk (High Value)
2049,148.0,7,47390.67,2,4,4,At Risk (High Value)
1432,148.0,8,44253.71,2,4,4,At Risk (High Value)
1344,148.0,8,47887.3,2,4,4,At Risk (High Value)
4612,148.0,9,59748.19,2,4,4,At Risk (High Value)
1266,147.0,1,1672.8,2,1,1,Lost
2064,147.0,1,5458.33,2,1,1,Lost
714,147.0,2,5992.18,2,1,1,Lost
491,147.0,2,12017.39,2,2,2,Lost
4196,147.0,4,11009.5,2,2,2,Lost
755,147.0,4,20093.76,2,2,2,Lost
4872,147.0,7,23327.93,2,3,3,At Risk (High Value)
225,147.0,7,31925.260000000002,2,3,3,At Risk (High Value)
4066,147.0,8,34908.049999999996,2,4,3,At Risk (High Value)
677,146.0,1,7661.52,2,1,1,Lost
1308,146.0,2,21209.32,2,2,2,Lost
499,146.0,3,5901.1900000000005,2,2,1,Lost
923,146.0,3,19878.16,2,2,2,Lost
3726,146.0,3,23695.579999999998,2,2,3,Lost
3355,146.0,6,29253.46,2,3,3,At Risk (High Value)
2831,146.0,7,35565.57,2,3,3,At Risk (High Value)
877,146.0,7,38539.61,2,3,3,At Risk (High Value)
2091,146.0,9,52582.08,2,4,4,At Risk (High Value)
2564,146.0,9,59596.49,2,4,4,At Risk (High Value)
1826,145.0,1,2387.19,2,1,1,Lost
4539,145.0,1,5454.78,2,1,1,Lost
2395,145.0,3,9319.560000000001,2,2,1,Lost
4065,145.0,3,9331.82,2,2,1,Lost
4422,145.0,3,23010.329999999998,2,2,3,Lost
4151,145.0,4,25973.95,2,2,3,Lost
1406,145.0,4,26109.829999999998,2,2,3,Lost
490,145.0,5,22902.81,2,3,3,At Risk (High Value)
3166,145.0,5,28670.56,2,3,3,At Risk (High Value)
3185,145.0,6,23005.09,2,3,3,At Risk (High Value)
3575,145.0,6,37694.95,2,3,3,At Risk (High Value)
2611,145.0,6,43672.22,2,3,4,At Risk (High Value)
4370,145.0,7,30276.43,2,3,3,At Risk (High Value)
811,145.0,7,34623.01,2,3,3,At Risk (High Value)
3486,145.0,7,36810.99,2,3,3,At Risk (High Value)
2455,145.0,7,42312.770000000004,2,4,4,At Risk (High Value)
3425,145.0,8,19215.82,2,4,2,Needs Attention
377,145.0,10,69412.76,2,4,4,At Risk (High Value)
1147,144.0,1,5881.46,2,1,1,Lost
4909,144.0,1,5970.27,2,1,1,Lost
856,144.0,2,4094.77,2,1,1,Lost
3694,144.0,2,5201.99,2,1,1,Lost
3316,144.0,2,10593.130000000001,2,1,1,Lost
546,144.0,2,14408.310000000001,2,2,2,Lost
2647,144.0,2,16720.010000000002,2,2,2,Lost
3458,144.0,3,10149.31,2,2,1,Lost
1705,144.0,3,13153.55,2,2,2,Lost
63,144.0,4,20551.09,2,2,2,Lost
3437,144.0,4,23769.95,2,2,3,Lost
15,144.0,5,22450.7,2,3,2,Needs Attention
4599,144.0,5,26287.61,2,3,3,At Risk (High Value)
4993,144.0,5,39386.57,2,3,3,At Risk (High Value)
765,144.0,6,11600.67,2,3,2,Needs Attention
2110,144.0,6,12224.86,2,3,2,Needs Attention
4671,144.0,6,39461.17,2,3,3,At Risk (High Value)
2076,144.0,6,51340.76,2,3,4,At Risk (High Value)
4420,144.0,8,56593.85,2,4,4,At Risk (High Value)
2434,144.0,10,54745.23,2,4,4,At Risk (High Value)
1316,143.0,1,4371.42,2,1,1,Lost
1320,143.0,1,5786.67,2,1,1,Lost
2708,143.0,1,9729.03,2,1,1,Lost
921,143.0,2,4994.9,2,1,1,Lost
1863,143.0,2,8160.14,2,1,1,Lost
4006,143.0,2,12416.880000000001,2,2,2,Lost
235,143.0,2,13778.09,2,2,2,Lost
4540,143.0,2,14677.73,2,2,2,Lost
2837,143.0,3,17721.01,2,2,2,Lost
3222,143.0,4,13267.48,2,2,2,Lost
1891,143.0,4,14908.19,2,2,2,Lost
824,143.0,4,17321.33,2,2,2,Lost
3584,143.0,5,9354.7,2,3,1,Needs Attention
3045,143.0,6,45714.29,2,3,4,At Risk (High Value)
4734,143.0,7,35608.36,2,3,3,At Risk (High Value)
1422,143.0,7,52989.06,2,4,4,At Risk (High Value)
203,143.0,7,53032.07,2,4,4,At Risk (High Value)
1943,143.0,9,53602.06,2,4,4,At Risk (High Value)
4675,142.0,2,6705.54,2,1,1,Lost
570,142.0,4,39362.450000000004,2,3,3,At Risk (High Value)
3036,142.0,6,30723.28,2,3,3,At Risk (High Value)
1671,142.0,6,31870.94,2,3,3,At Risk (High Value)
2806,142.0,6,39071.87,2,3,3,At Risk (High Value)
4453,142.0,7,39180.48,2,3,3,At Risk (High Value)
4073,142.0,7,44506.520000000004,2,4,4,At Risk (High Value)
1083,142.0,10,46227.26,2,4,4,At Risk (High Value)
1822,141.0,1,6943.65,2,1,1,Lost
3816,141.0,2,9170.9,2,1,1,Lost
3799,141.0,2,9413.22,2,1,1,Lost
1275,141.0,4,18577.83,2,2,2,Lost
2143,141.0,4,26375.100000000002,2,2,3,Lost
1048,141.0,5,23774.12,2,3,3,At Risk (High Value)
2705,141.0,5,27391.46,2,3,3,At Risk (High Value)
2756,141.0,5,46219.76,2,3,4,At Risk (High Value)
3063,141.0,6,31804.51,2,3,3,At Risk (High Value)
3298,141.0,6,40019.12,2,3,4,At Risk (High Value)
4619,141.0,7,24679.51,2,3,3,At Risk (High Value)
775,141.0,7,30627.68,2,3,3,At Risk (High Value)
1159,141.0,7,44814.29,2,4,4,At Risk (High Value)
2519,141.0,7,49473.06,2,4,4,At Risk (High Value)
1234,141.0,9,40458.91,2,4,4,At Risk (High Value)
4759,140.0,1,6833.01,2,1,1,Lost
2095,140.0,2,8221.79,2,1,1,Lost
758,140.0,2,9350.34,2,1,1,Lost
4997,140.0,2,10044.64,2,1,1,Lost
1014,140.0,2,10271.96,2,1,1,Lost
214,140.0,2,11536.17,2,1,2,Lost
1509,140.0,4,16306.5,2,2,2,Lost
2498,140.0,6,26990.81,2,3,3,At Risk (High Value)
3659,140.0,7,30967.78,2,3,3,At Risk (High Value)
2345,140.0,7,41870.7,2,4,4,At Risk (High Value)
1272,140.0,9,32118.06,2,4,3,At Risk (High Value)
2318,139.0,1,1962.1,2,1,1,Lost
1454,139.0,1,10979.82,2,1,2,Lost
2289,139.0,2,10690.1,2,1,1,Lost
1096,139.0,2,11544.529999999999,2,1,2,Lost
3311,139.0,3,13172.48,2,2,2,Lost
337,139.0,3,20126.93,2,2,2,Lost
1193,139.0,3,21594.96,2,2,2,Lost
2262,139.0,4,15903.49,2,2,2,Lost
3474,139.0,4,23546.73,2,2,3,Lost
452,139.0,4,25279.27,2,2,3,Lost
319,139.0,5,21184.53,2,3,2,Needs Attention
2777,139.0,5,27744.829999999998,2,3,3,At Risk (High Value)
845,139.0,6,29669.37,2,3,3,At Risk (High Value)
2771,139.0,7,26903.08,2,3,3,At Risk (High Value)
2016,139.0,7,29945.11,2,3,3,At Risk (High Value)
84,139.0,7,33485.86,2,3,3,At Risk (High Value)
3031,139.0,7,42509.38,2,4,4,At Risk (High Value)
4217,139.0,7,44455.74,2,4,4,At Risk (High Value)
4274,139.0,8,29454.420000000002,2,4,3,At Risk (High Value)
4656,138.0,1,5383.23,2,1,1,Lost
3596,138.0,2,7875.3,2,1,1,Lost
723,138.0,2,15843.04,2,2,2,Lost
2754,138.0,3,8732.220000000001,2,2,1,Lost
2919,138.0,4,14290.78,2,2,2,Lost
3770,138.0,4,24875.6,2,2,3,Lost
2847,138.0,4,30868.95,2,2,3,Lost
586,138.0,5,25178.32,2,3,3,At Risk (High Value)
435,138.0,5,26827.95,2,3,3,At Risk (High Value)
3604,138.0,5,30291.9,2,3,3,At Risk (High Value)
3774,138.0,7,36568.23,2,3,3,At Risk (High Value)
1864,138.0,8,34018.6,2,4,3,At Risk (High Value)
266,138.0,8,34968.45,2,4,3,At Risk (High Value)
3091,138.0,9,56397.87,2,4,4,At Risk (High Value)
2871,138.0,10,57352.659999999996,2,4,4,At Risk (High Value)
1198,137.0,2,12324.79,2,2,2,Lost
2156,137.0,3,14442.34,2,2,2,Lost
1255,137.0,3,19019.7,2,2,2,Lost
635,137.0,4,16530.96,2,2,2,Lost
3432,137.0,4,21887.84,2,2,2,Lost
1203,137.0,4,24289.29,2,2,3,Lost
1489,137.0,4,28535.91,2,2,3,Lost
4401,137.0,4,40583.54,2,3,4,At Risk (High Value)
4349,137.0,5,25848.82,2,3,3,At Risk (High Value)
1985,137.0,6,26452.77,2,3,3,At Risk (High Value)
1586,137.0,6,32871.43,2,3,3,At Risk (High Value)
660,137.0,6,44605.270000000004,2,3,4,At Risk (High Value)
786,137.0,7,29705.23,2,3,3,At Risk (High Value)
2159,137.0,7,32685.91,2,3,3,At Risk (High Value)
4069,137.0,10,57715.38,2,4,4,At Risk (High Value)
1084,136.0,1,7197.63,2,1,1,Lost
4522,136.0,2,6718.07,2,1,1,Lost
1602,136.0,2,17524.629999999997,2,2,2,Lost
3229,136.0,3,4726.06,2,2,1,Lost
338,136.0,4,16220.9,2,2,2,Lost
4628,136.0,4,17978.91,2,2,2,Lost
1604,136.0,7,20669.05,2,3,2,Needs Attention
3728,136.0,7,32044.21,2,3,3,At Risk (High Value)
1633,136.0,7,44577.91,2,4,4,At Risk (High Value)
2458,136.0,9,42876.770000000004,2,4,4,At Risk (High Value)
1462,135.0,1,1245.23,2,1,1,Lost
1973,135.0,2,15371.32,2,2,2,Lost
2626,135.0,3,20367.02,2,2,2,Lost
2898,135.0,3,21947.62,2,2,2,Lost
3404,135.0,4,12126.890000000001,2,2,2,Lost
1471,135.0,4,13458.68,2,2,2,Lost
147,135.0,4,17259.52,2,2,2,Lost
3376,135.0,4,40893.26,2,3,4,At Risk (High Value)
2109,135.0,5,22896.76,2,3,3,At Risk (High Value)
2811,135.0,5,29954.9,2,3,3,At Risk (High Value)
2002,135.0,5,31634.96,2,3,3,At Risk (High Value)
2335,135.0,6,31318.6,2,3,3,At Risk (High Value)
1379,135.0,9,52243.229999999996,2,4,4,At Risk (High Value)
3411,135.0,9,61194.69,2,4,4,At Risk (High Value)
2195,135.0,10,37579.659999999996,2,4,3,At Risk (High Value)
3630,134.0,2,2739.19,2,1,1,Lost
2795,134.0,2,5865.320000000001,2,1,1,Lost
4300,134.0,2,14386.47,2,2,2,Lost
1389,134.0,3,12988.24,2,2,2,Lost
1543,134.0,3,15067.89,2,2,2,Lost
1240,134.0,3,16879.260000000002,2,2,2,Lost
1184,134.0,4,16324.43,2,2,2,Lost
1631,134.0,4,18860.190000000002,2,2,2,Lost
909,134.0,4,30015.57,2,2,3,Lost
115,134.0,5,29553.079999999998,2,3,3,At Risk (High Value)
745,134.0,5,30900.57,2,3,3,At Risk (High Value)
3019,134.0,6,20137.58,2,3,2,Needs Attention
4036,134.0,6,36729.54,2,3,3,At Risk (High Value)
4041,134.0,7,43368.95,2,4,4,At Risk (High Value)
2869,134.0,8,41324.33,2,4,4,At Risk (High Value)
662,134.0,8,49052.16,2,4,4,At Risk (High Value)
1728,134.0,8,55519.31,2,4,4,At Risk (High Value)
4761,134.0,8,59141.0,2,4,4,At Risk (High Value)
4833,134.0,9,32409.04,2,4,3,At Risk (High Value)
3152,133.0,2,7414.55,2,1,1,Lost
2188,133.0,2,9380.29,2,1,1,Lost
939,133.0,2,10226.25,2,1,1,Lost
241,133.0,2,12607.97,2,2,2,Lost
3488,133.0,3,14917.96,2,2,2,Lost
2264,133.0,3,22108.48,2,2,2,Lost
3111,133.0,4,16402.07,2,2,2,Lost
4207,133.0,4,20487.14,2,2,2,Lost
216,133.0,5,33532.42,2,3,3,At Risk (High Value)
3561,133.0,6,14180.95,2,3,2,Needs Attention
3460,133.0,6,24788.41,2,3,3,At Risk (High Value)
4609,133.0,6,25293.61,2,3,3,At Risk (High Value)
951,133.0,6,43588.200000000004,2,3,4,At Risk (High Value)
3293,133.0,6,49522.72,2,3,4,At Risk (High Value)
659,133.0,7,29254.16,2,3,3,At Risk (High Value)
2683,133.0,7,41225.02,2,4,4,At Risk (High Value)
1972,133.0,9,47966.09,2,4,4,At Risk (High Value)
4430,133.0,10,50972.39,2,4,4,At Risk (High Value)
3678,132.0,1,4373.21,2,1,1,Lost
3631,132.0,2,15335.830000000002,2,2,2,Lost
18,132.0,3,5899.54,2,2,1,Lost
131,132.0,4,18052.9,2,2,2,Lost
1425,132.0,4,27965.14,2,2,3,Lost
2239,132.0,4,31380.18,2,2,3,Lost
1463,132.0,5,23537.16,2,3,3,At Risk (High Value)
4557,132.0,6,28351.66,2,3,3,At Risk (High Value)
2363,132.0,6,41729.77,2,3,4,At Risk (High Value)
1839,132.0,7,36006.5,2,3,3,At Risk (High Value)
3737,132.0,7,39711.51,2,3,3,At Risk (High Value)
1567,132.0,7,61324.0,2,4,4,At Risk (High Value)
2416,132.0,9,47537.450000000004,2,4,4,At Risk (High Value)
2796,132.0,9,61837.29,2,4,4,At Risk (High Value)
674,131.0,1,5477.1,2,1,1,Lost
1069,131.0,2,5441.34,2,1,1,Lost
1408,131.0,2,7580.1900000000005,2,1,1,Lost
4045,131.0,3,24412.25,2,2,3,Lost
4101,131.0,6,13350.470000000001,2,3,2,Needs Attention
3980,131.0,6,21433.61,2,3,2,Needs Attention
4180,131.0,6,26166.52,2,3,3,At Risk (High Value)
836,131.0,6,32746.27,2,3,3,At Risk (High Value)
1732,131.0,6,32975.409999999996,2,3,3,At Risk (High Value)
1869,131.0,7,36447.93,2,3,3,At Risk (High Value)
2170,131.0,7,38142.76,2,3,3,At Risk (High Value)
4724,131.0,8,36737.87,2,4,3,At Risk (High Value)
581,131.0,10,63320.43,2,4,4,At Risk (High Value)
4333,130.0,1,591.24,2,1,1,Lost
1202,130.0,1,2552.91,2,1,1,Lost
653,130.0,1,3194.7,2,1,1,Lost
2372,130.0,1,4773.32,2,1,1,Lost
3552,130.0,2,5738.38,2,1,1,Lost
2405,130.0,3,12901.5,2,2,2,Lost
432,130.0,3,16041.73,2,2,2,Lost
2721,130.0,3,16071.92,2,2,2,Lost
1686,130.0,4,17161.46,2,2,2,Lost
4187,130.0,4,25816.17,2,2,3,Lost
3588,130.0,5,19239.29,2,3,2,Needs Attention
4613,130.0,6,20282.760000000002,2,3,2,Needs Attention
1707,130.0,6,21310.76,2,3,2,Needs Attention
3953,130.0,6,42538.15,2,3,4,At Risk (High Value)
560,130.0,7,38456.84,2,3,3,At Risk (High Value)
1546,130.0,7,44056.82,2,4,4,At Risk (High Value)
164,130.0,7,50480.270000000004,2,4,4,At Risk (High Value)
624,130.0,8,47901.200000000004,2,4,4,At Risk (High Value)
3040,130.0,9,56581.76,2,4,4,At Risk (High Value)
3917,130.0,10,51939.86,2,4,4,At Risk (High Value)
4968,130.0,10,64946.1,2,4,4,At Risk (High Value)
3783,129.0,2,5387.52,2,1,1,Lost
3099,129.0,2,12335.58,2,2,2,Lost
2504,129.0,2,14691.98,2,2,2,Lost
2476,129.0,3,12047.89,2,2,2,Lost
248,129.0,3,13001.460000000001,2,2,2,Lost
1331,129.0,3,15641.24,2,2,2,Lost
4573,129.0,4,19765.65,2,2,2,Lost
